CustomerID,Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
42289,29,Male,3,135.72,Month-to-month,Mailed check,326.42,Yes
42290,67,Female,68,141.02,One year,Credit card,9614.7,No
42291,21,Male,38,118.43,Two year,Electronic check,4454.3,Yes
42292,78,Male,70,11.26,Month-to-month,Mailed check,786.08,No
42293,45,Male,35,46.02,Two year,Mailed check,1661.44,No
42294,26,Female,8,54.16,Month-to-month,Credit card,330.35,Yes
42295,57,Male,64,24.56,Month-to-month,Electronic check,1487.51,No
42296,68,Female,49,94.88,Month-to-month,Bank transfer,4682.41,No
42297,73,Female,48,144.54,One year,Mailed check,6939.1,No
42298,49,Male,11,147.41,Two year,Mailed check,1621.08,No
42299,30,Female,43,32.77,Two year,Electronic check,1391.35,No
42300,51,Male,70,19.66,Two year,Bank transfer,1476.28,No
42301,36,Female,22,13.36,One year,Credit card,273.36,No
42302,31,Female,69,68.82,Month-to-month,Mailed check,4759.7,Yes
42303,22,Male,67,23.5,Month-to-month,Mailed check,1549.41,Yes
42304,44,Female,30,31.01,One year,Mailed check,979.99,No
42305,45,Male,50,70.89,One year,Mailed check,3576.37,No
42306,79,Male,1,58.15,Month-to-month,Electronic check,68.07,Yes
42307,43,Female,33,75.47,One year,Credit card,2385.73,No
42308,27,Female,63,103.34,Two year,Bank transfer,6443.45,No
42309,41,Female,30,10.85,One year,Bank transfer,332.95,No
42310,34,Male,56,45.09,Month-to-month,Electronic check,2557.9,Yes
42311,69,Male,48,40.24,One year,Bank transfer,1913.37,No
42312,33,Female,59,78.6,One year,Credit card,4709.91,No
42313,34,Female,5,93.9,Two year,Electronic check,525.94,Yes
42314,18,Female,24,111.1,Two year,Electronic check,2741.33,No
42315,77,Female,60,90.55,One year,Mailed check,5511.07,No
42316,38,Male,34,42.71,Month-to-month,Credit card,1405.8,No
42317,71,Male,59,116.08,Month-to-month,Credit card,6863.58,No
42318,64,Male,14,107.64,Month-to-month,Electronic check,1406.01,Yes
42319,66,Male,56,149.3,One year,Credit card,8297.85,No
42320,60,Male,16,139.35,Month-to-month,Credit card,2261.92,No
42321,39,Male,54,30.65,One year,Electronic check,1618.08,No
42322,22,Female,57,147.28,One year,Bank transfer,8453.28,No
42323,53,Female,61,47.78,Two year,Electronic check,2874.19,No
42324,75,Female,28,117.25,Month-to-month,Credit card,3222.05,No
42325,38,Female,44,33.02,Month-to-month,Mailed check,1376.08,No
42326,73,Female,61,104.91,Month-to-month,Credit card,6332.49,Yes
42327,26,Female,7,64.6,Month-to-month,Bank transfer,528.84,Yes
42328,44,Male,45,49.46,Two year,Electronic check,2284.55,No
42329,65,Female,27,111.07,Month-to-month,Credit card,3038.67,No
42330,79,Female,61,144.83,One year,Mailed check,8915.62,Yes
42331,29,Female,11,115.47,Two year,Electronic check,1180.42,No
42332,35,Female,21,108.91,One year,Bank transfer,2337.55,Yes
42333,71,Female,40,128.58,One year,Electronic check,5184.81,No
42334,52,Female,44,87.49,Month-to-month,Electronic check,3916.93,Yes
42335,32,Female,3,66.29,Month-to-month,Credit card,121.29,Yes
42336,67,Female,56,148.63,Month-to-month,Mailed check,8258.32,No
42337,61,Male,43,124.41,Month-to-month,Bank transfer,5338.29,Yes
42338,47,Female,29,53.38,Month-to-month,Bank transfer,1494.59,No
42339,62,Other,14,42.36,Month-to-month,Bank transfer,537.31,No
42340,50,Female,19,47.18,Two year,Electronic check,972.97,No
42341,53,Other,41,108.37,Month-to-month,Credit card,4538.62,Yes
42342,57,Male,26,22.53,Month-to-month,Electronic check,588.08,No
42343,68,Male,28,114.19,One year,Bank transfer,3166.84,Yes
42344,70,Male,45,84.77,One year,Mailed check,3894.24,No
42345,47,Male,17,140.82,Two year,Credit card,2415.76,No
42346,43,Male,32,74.85,Month-to-month,Mailed check,2369.17,No
42347,38,Female,9,31.54,Two year,Credit card,304.77,No
42348,54,Female,29,124.19,Month-to-month,Electronic check,3595.69,Yes
42349,60,Male,12,22.87,Month-to-month,Bank transfer,372.06,No
42350,74,Male,24,15.32,Month-to-month,Mailed check,422.5,No
42351,48,Female,38,105.18,Two year,Electronic check,4085.76,No
42352,73,Female,5,78.4,Month-to-month,Mailed check,336.92,Yes
42353,73,Male,33,78.38,Month-to-month,Electronic check,2568.29,No
42354,78,Male,68,89.86,One year,Mailed check,6148.31,No
42355,78,Male,71,47.89,One year,Electronic check,3453.03,No
42356,34,Male,67,86.48,Two year,Credit card,5789.19,No
42357,34,Female,24,124.74,Month-to-month,Mailed check,2928.39,Yes
42358,51,Female,70,129.6,Month-to-month,Electronic check,9045.35,Yes
42359,79,Female,35,19.09,Month-to-month,Bank transfer,657.38,No
42360,41,Female,30,33.5,Two year,Bank transfer,999.2,No
42361,75,Male,29,50.66,Two year,Bank transfer,1438.35,No
42362,50,Male,51,20.36,Two year,Electronic check,981.92,No
42363,80,Male,12,14.41,Month-to-month,Bank transfer,131.6,No
42364,21,Male,47,148.52,Month-to-month,Credit card,7026.79,No
42365,26,Female,13,85.4,Month-to-month,Mailed check,1051.25,No
42366,19,Male,6,104.94,Two year,Credit card,677.7,Yes
42367,52,Female,21,90.57,Month-to-month,Electronic check,1920.85,Yes
42368,76,Male,34,12.23,One year,Bank transfer,435.17,No
42369,55,Male,51,102.01,One year,Credit card,5172.76,No
42370,62,Male,11,50.06,Month-to-month,Electronic check,666.79,Yes
42371,32,Male,46,106.07,Month-to-month,Bank transfer,4843.01,Yes
42372,60,Female,7,96.87,One year,Bank transfer,710.1,No
42373,59,Female,24,113.65,Month-to-month,Electronic check,2752.69,Yes
42374,20,Male,48,59.8,Month-to-month,Credit card,2886.24,No
42375,80,Female,27,53.33,Month-to-month,Credit card,1401.68,No
42376,48,Female,56,66.14,One year,Electronic check,3705.01,No
42377,69,Other,46,118.62,Two year,Mailed check,5500.43,No
42378,58,Male,59,92.97,One year,Mailed check,5450.77,No
42379,74,Male,26,90.82,One year,Electronic check,2318.55,No
42380,59,Female,34,41.8,Month-to-month,Credit card,1449.87,No
42381,70,Female,55,72.0,Month-to-month,Mailed check,4035.72,Yes
42382,72,Male,58,144.61,Two year,Credit card,8348.56,No
42383,74,Male,66,62.05,Month-to-month,Electronic check,4136.85,No
42384,73,Female,36,85.01,Month-to-month,Electronic check,3041.62,No
42385,76,Male,11,75.41,Month-to-month,Credit card,800.41,No
42386,40,Female,39,108.21,Month-to-month,Mailed check,4212.65,Yes
42387,29,Male,23,68.25,Month-to-month,Mailed check,1593.09,Yes
42388,25,Male,68,51.62,Month-to-month,Credit card,3577.73,No
42389,70,Female,7,78.19,Two year,Mailed check,589.85,No
42390,38,Female,36,71.64,Month-to-month,Bank transfer,2511.63,No
42391,38,Female,36,101.01,Month-to-month,Credit card,3678.05,Yes
42392,49,Female,27,147.66,Month-to-month,Electronic check,4006.36,Yes
42393,34,Female,38,88.11,Month-to-month,Bank transfer,3269.38,No
42394,71,Male,25,149.51,Two year,Electronic check,3740.95,No
42395,54,Male,16,99.55,One year,Electronic check,1630.66,No
42396,41,Male,36,109.07,Month-to-month,Electronic check,3931.69,No
42397,25,Female,67,32.11,Month-to-month,Electronic check,2079.54,No
42398,35,Male,36,79.38,One year,Bank transfer,2941.51,No
42399,28,Male,22,58.78,One year,Bank transfer,1349.55,No
42400,71,Female,18,43.99,Two year,Bank transfer,752.37,No
42401,77,Other,61,95.56,Month-to-month,Electronic check,5829.32,No
42402,76,Male,53,59.2,Two year,Electronic check,3161.39,No
42403,27,Male,52,48.4,One year,Credit card,2582.06,No
42404,43,Male,29,118.59,One year,Bank transfer,3403.65,Yes
42405,64,Male,66,54.73,Month-to-month,Electronic check,3529.33,No
42406,23,Other,47,63.58,Month-to-month,Electronic check,3000.5,No
42407,68,Male,6,69.05,One year,Electronic check,422.26,No
42408,34,Female,41,62.7,One year,Credit card,2525.6,No
42409,40,Male,53,22.21,Month-to-month,Credit card,1173.34,Yes
42410,59,Male,63,124.15,Two year,Electronic check,7762.62,No
42411,54,Male,8,34.77,Month-to-month,Electronic check,245.52,No
42412,45,Male,3,116.84,One year,Mailed check,326.49,No
42413,33,Male,28,33.99,Two year,Mailed check,920.92,No
42414,29,Male,49,84.19,Two year,Electronic check,4154.45,No
42415,75,Female,67,75.62,Month-to-month,Electronic check,5014.82,Yes
42416,38,Male,60,68.77,Two year,Mailed check,4098.22,No
42417,76,Male,66,75.15,Two year,Bank transfer,4901.85,No
42418,41,Male,6,104.58,One year,Electronic check,623.0,No
42419,45,Female,25,61.36,One year,Electronic check,1516.67,No
42420,54,Male,45,110.63,Month-to-month,Electronic check,5041.57,No
42421,38,Female,13,93.87,One year,Bank transfer,1183.61,No
42422,50,Male,60,36.26,One year,Electronic check,2226.48,No
42423,19,Male,26,97.84,Month-to-month,Credit card,2529.96,Yes
42424,54,Female,1,115.88,Month-to-month,Mailed check,88.97,Yes
42425,72,Female,38,142.8,One year,Bank transfer,5473.47,No
42426,36,Male,20,133.35,Month-to-month,Credit card,2772.63,Yes
42427,45,Male,28,23.72,One year,Credit card,693.92,No
42428,32,Female,13,72.08,Month-to-month,Electronic check,778.46,Yes
42429,18,Male,69,138.79,One year,Credit card,9526.85,No
42430,60,Male,54,30.32,Month-to-month,Electronic check,1604.5,No
42431,45,Female,26,103.97,Month-to-month,Electronic check,2753.94,Yes
42432,67,Female,9,130.66,Month-to-month,Electronic check,1127.48,Yes
42433,52,Female,4,142.94,Month-to-month,Bank transfer,577.72,Yes
42434,49,Female,33,89.07,Month-to-month,Credit card,2864.27,No
42435,45,Male,32,95.79,Month-to-month,Mailed check,3086.71,No
42436,26,Female,38,112.74,Two year,Electronic check,4280.35,No
42437,41,Female,18,65.24,One year,Credit card,1163.0,No
42438,80,Male,25,47.67,Month-to-month,Electronic check,1186.4,Yes
42439,21,Female,69,132.6,Month-to-month,Credit card,9103.16,No
42440,73,Female,32,73.0,Month-to-month,Credit card,2353.23,Yes
42441,62,Male,61,137.02,Month-to-month,Electronic check,8370.9,Yes
42442,58,Female,17,78.64,Month-to-month,Mailed check,1368.31,No
42443,20,Male,33,144.07,Month-to-month,Electronic check,4703.72,Yes
42444,65,Female,21,14.52,Month-to-month,Credit card,389.76,No
42445,39,Male,42,33.06,One year,Electronic check,1305.56,No
42446,57,Female,2,14.96,Month-to-month,Electronic check,39.37,No
42447,75,Male,15,118.97,Month-to-month,Bank transfer,1787.86,No
42448,56,Female,41,43.59,One year,Credit card,1812.4,No
42449,74,Male,33,34.27,Month-to-month,Credit card,1084.72,Yes
42450,72,Male,60,113.59,Month-to-month,Electronic check,6788.42,Yes
42451,66,Female,6,26.32,Month-to-month,Electronic check,230.97,No
42452,42,Male,6,131.34,Month-to-month,Electronic check,793.22,Yes
42453,77,Female,9,79.48,One year,Mailed check,747.87,Yes
42454,65,Female,26,82.72,One year,Mailed check,2196.37,No
42455,70,Female,16,59.46,One year,Electronic check,929.66,No
42456,39,Female,47,44.53,Month-to-month,Electronic check,2111.64,No
42457,67,Female,20,149.3,One year,Mailed check,2965.04,No
42458,65,Male,31,58.16,Month-to-month,Electronic check,1805.98,No
42459,64,Male,72,70.08,Month-to-month,Electronic check,5035.46,No
42460,51,Female,40,114.86,Month-to-month,Bank transfer,4574.67,No
42461,78,Other,19,131.09,Month-to-month,Bank transfer,2551.64,Yes
42462,37,Female,50,64.12,One year,Bank transfer,3123.1,No
42463,53,Female,16,16.74,Two year,Electronic check,222.48,No
42464,54,Female,17,92.37,One year,Mailed check,1597.2,No
42465,56,Female,68,111.17,Month-to-month,Mailed check,7489.66,Yes
42466,78,Male,10,113.28,One year,Mailed check,994.7,Yes
42467,44,Female,70,38.01,One year,Mailed check,2637.27,No
42468,77,Female,28,106.08,Month-to-month,Bank transfer,3019.45,Yes
42469,64,Other,64,149.9,Two year,Bank transfer,9606.33,No
42470,66,Male,66,46.46,Month-to-month,Electronic check,2991.61,No
42471,49,Male,48,65.7,Month-to-month,Mailed check,3222.71,No
42472,59,Male,9,59.06,One year,Credit card,487.99,Yes
42473,69,Female,39,44.41,Month-to-month,Mailed check,1816.22,No
42474,46,Female,65,99.85,Month-to-month,Mailed check,6484.94,No
42475,58,Female,31,37.39,One year,Electronic check,1126.54,No
42476,65,Female,63,76.76,Month-to-month,Electronic check,4874.96,Yes
42477,49,Male,2,101.17,One year,Mailed check,247.68,Yes
42478,41,Male,46,38.72,One year,Credit card,1909.04,No
42479,20,Female,23,139.49,Month-to-month,Electronic check,3137.81,Yes
42480,71,Male,4,114.44,One year,Bank transfer,573.43,Yes
42481,44,Female,41,113.03,Month-to-month,Mailed check,4577.75,No
42482,26,Male,58,100.1,Month-to-month,Bank transfer,5861.8,No
42483,57,Female,63,92.04,Month-to-month,Electronic check,5820.29,No
42484,40,Male,57,133.49,Month-to-month,Mailed check,7663.9,No
42485,24,Female,60,134.21,One year,Credit card,8015.42,No
42486,34,Male,13,78.04,Month-to-month,Credit card,976.55,Yes
42487,80,Male,40,100.61,Month-to-month,Credit card,3971.72,No
42488,54,Male,14,52.97,One year,Electronic check,717.3,No
42489,24,Male,24,53.41,Month-to-month,Bank transfer,1241.01,No
42490,47,Female,39,89.55,One year,Electronic check,3510.5,No
42491,30,Female,24,79.42,Month-to-month,Electronic check,1898.12,No
42492,35,Female,3,125.3,Month-to-month,Electronic check,458.5,Yes
42493,48,Female,18,129.49,Month-to-month,Credit card,2346.53,Yes
42494,39,Female,55,18.86,Month-to-month,Electronic check,1094.17,No
42495,31,Female,71,108.13,Two year,Credit card,7659.6,No
42496,35,Female,60,52.55,Month-to-month,Electronic check,3062.06,No
42497,52,Male,64,127.03,One year,Mailed check,8094.0,No
42498,34,Female,25,23.18,Two year,Electronic check,616.39,No
42499,36,Female,53,22.3,Two year,Credit card,1122.02,No
42500,48,Male,66,10.49,Month-to-month,Mailed check,679.61,No
42501,56,Male,17,88.79,Two year,Bank transfer,1480.69,No
42502,70,Female,39,81.46,Month-to-month,Mailed check,3233.59,Yes
42503,53,Male,24,91.42,Month-to-month,Mailed check,2265.13,Yes
42504,32,Male,17,12.3,Two year,Electronic check,173.53,No
42505,80,Female,17,79.31,One year,Electronic check,1353.49,No
42506,46,Female,10,33.13,Month-to-month,Credit card,402.75,No
42507,77,Male,39,138.5,Month-to-month,Bank transfer,5423.86,No
42508,73,Male,18,149.49,Month-to-month,Electronic check,2673.66,No
42509,57,Male,33,54.48,Month-to-month,Mailed check,1856.99,No
42510,33,Female,32,43.44,One year,Bank transfer,1380.83,No
42511,50,Female,45,67.18,Two year,Credit card,3096.4,No
42512,42,Female,38,83.86,One year,Mailed check,3157.55,No
42513,33,Male,3,51.28,Two year,Credit card,176.08,No
42514,47,Male,62,112.26,Two year,Mailed check,6950.19,Yes
42515,74,Male,72,111.24,Month-to-month,Mailed check,7955.55,Yes
42516,51,Male,71,66.05,Month-to-month,Electronic check,4682.4,No
42517,19,Female,24,82.4,Two year,Electronic check,1973.98,No
42518,57,Male,60,133.1,Month-to-month,Mailed check,7950.98,Yes
42519,61,Female,7,141.26,One year,Mailed check,1049.23,Yes
42520,60,Male,12,147.76,Month-to-month,Credit card,1770.04,Yes
42521,55,Female,9,128.89,One year,Electronic check,1209.75,Yes
42522,68,Female,33,78.11,Month-to-month,Mailed check,2544.59,Yes
42523,77,Female,37,118.97,Month-to-month,Electronic check,4339.84,Yes
42524,35,Female,38,106.94,Month-to-month,Mailed check,4031.51,Yes
42525,22,Male,19,61.43,Month-to-month,Electronic check,1189.88,No
42526,64,Male,23,11.97,Two year,Bank transfer,290.54,No
42527,57,Male,65,51.35,One year,Bank transfer,3340.32,No
42528,23,Male,46,52.48,One year,Credit card,2441.27,No
42529,29,Male,54,17.14,Two year,Bank transfer,943.59,No
42530,68,Female,5,32.26,Month-to-month,Mailed check,182.3,No
42531,29,Female,2,108.48,Month-to-month,Bank transfer,224.0,Yes
42532,29,Male,22,32.01,One year,Credit card,606.43,No
42533,26,Female,13,80.46,Month-to-month,Mailed check,1011.18,No
42534,73,Male,13,89.59,Month-to-month,Electronic check,1167.94,No
42535,59,Female,68,30.31,One year,Credit card,1969.4,No
42536,39,Male,17,91.44,Two year,Electronic check,1543.3,No
42537,66,Male,31,117.63,Two year,Electronic check,3677.97,No
42538,67,Female,36,18.39,Two year,Bank transfer,615.22,No
42539,33,Male,68,29.28,Month-to-month,Credit card,1947.63,No
42540,21,Female,7,118.66,Month-to-month,Bank transfer,791.16,Yes
42541,67,Male,59,104.56,One year,Bank transfer,6143.92,No
42542,20,Female,33,79.79,Month-to-month,Bank transfer,2644.81,No
42543,33,Other,68,56.37,Two year,Electronic check,3807.3,No
42544,31,Female,26,70.88,Month-to-month,Bank transfer,1888.38,No
42545,73,Male,70,91.53,Month-to-month,Electronic check,6346.9,No
42546,58,Male,34,51.62,Two year,Bank transfer,1697.51,No
42547,55,Female,7,135.38,One year,Credit card,905.94,Yes
42548,21,Other,46,26.09,Month-to-month,Credit card,1228.79,No
42549,76,Male,56,47.29,Month-to-month,Electronic check,2555.8,Yes
42550,19,Male,15,90.92,Month-to-month,Mailed check,1457.55,No
42551,72,Other,41,86.93,Month-to-month,Bank transfer,3601.29,Yes
42552,27,Female,47,110.97,Two year,Credit card,5175.92,Yes
42553,28,Female,36,17.64,Month-to-month,Electronic check,545.85,No
42554,56,Male,66,80.3,One year,Credit card,5240.68,No
42555,43,Male,30,68.41,One year,Bank transfer,2120.89,No
42556,74,Female,58,120.61,Month-to-month,Electronic check,7016.76,Yes
42557,54,Female,19,120.87,One year,Credit card,2269.38,No
42558,43,Male,69,91.82,Month-to-month,Mailed check,6338.38,Yes
42559,21,Male,9,112.46,One year,Electronic check,940.61,Yes
42560,43,Male,62,121.59,One year,Mailed check,7512.44,No
42561,55,Male,72,130.94,One year,Mailed check,9474.99,Yes
42562,45,Female,45,148.51,Two year,Credit card,6684.93,No
42563,19,Female,22,91.59,Two year,Credit card,2043.98,No
42564,19,Male,49,29.65,One year,Mailed check,1430.69,No
42565,33,Male,36,43.44,Month-to-month,Credit card,1606.28,Yes
42566,77,Female,2,144.55,Month-to-month,Electronic check,271.8,Yes
42567,74,Male,31,39.15,Month-to-month,Electronic check,1237.96,Yes
42568,40,Male,39,13.34,Month-to-month,Electronic check,585.83,No
42569,40,Female,26,97.85,One year,Electronic check,2573.79,No
42570,30,Female,69,92.75,Month-to-month,Credit card,6405.7,No
42571,38,Female,28,12.56,Month-to-month,Credit card,367.34,No
42572,56,Male,7,113.59,One year,Bank transfer,815.99,No
42573,42,Female,32,19.21,Two year,Bank transfer,686.11,No
42574,75,Female,47,96.12,Month-to-month,Bank transfer,4447.31,Yes
42575,54,Male,11,147.25,Month-to-month,Credit card,1669.53,Yes
42576,74,Male,27,59.81,Month-to-month,Credit card,1688.17,Yes
42577,66,Male,14,139.03,Month-to-month,Credit card,1885.44,Yes
42578,30,Female,7,83.5,Month-to-month,Bank transfer,549.7,No
42579,32,Male,26,70.52,Month-to-month,Credit card,1852.82,Yes
42580,45,Male,9,95.12,Two year,Bank transfer,874.13,Yes
42581,20,Male,26,64.05,Month-to-month,Bank transfer,1706.78,No
42582,40,Female,16,22.66,One year,Electronic check,348.99,No
42583,21,Male,50,146.69,One year,Bank transfer,7317.2,No
42584,64,Male,29,57.77,One year,Mailed check,1634.66,No
42585,67,Male,60,101.79,Month-to-month,Bank transfer,6112.48,Yes
42586,77,Male,41,92.68,One year,Electronic check,3847.72,No
42587,79,Female,71,88.91,Two year,Electronic check,6328.84,No
42588,20,Female,65,124.58,Month-to-month,Electronic check,8092.56,No
42589,56,Female,57,112.44,Two year,Bank transfer,6346.28,Yes
42590,25,Male,2,128.09,Month-to-month,Bank transfer,342.45,Yes
42591,60,Female,17,119.99,Two year,Credit card,2049.77,Yes
42592,42,Male,19,71.03,Month-to-month,Mailed check,1306.3,No
42593,71,Male,72,33.53,Month-to-month,Bank transfer,2382.06,No
42594,75,Male,70,91.1,Month-to-month,Credit card,6358.47,Yes
